Link,Text,profile_conf
#226692144ThankReportMarch 13, 2017 at 7:13:13 PM
Answer added by
María Valla
What is something nice I could do for my boyfriend? He makes a lot more than me and he is very stressed out about work right now, so I want to do something nice that will give him some relief.
I was recently in the same situation, I’m pregnant and lost my job. I have been searching for a job but in my situation, odds are against me. My bf has been very stressed out because we’re trying to get a loan and his work is very demanding. I always treat him like a king but I wanted to do something special since he is the most awesome and sweet man I have ever met. So i bought some ingredients for homemade burgers, I invented a sauce, Melted cheese and added mushrooms, took a whole picnic to the pool’s deck (nice setting, candles, christmass lights, music…) Everything was ready at night when he got home from work. As we were talking and having a beer (I just had one ) and listening to music, the paddys were on the grill, he smoked a joint, we danced and laughed, he loved the burgers so m…
(more)
#226689133ThankReportMarch 13, 2017 at 7:03:39 PM
Answer added by
María Valla
What is your advice to a 23 year old man who had a miserable life and gets tired of it and wants a better life?
I think it would really help a lot to take the focus off your problems because, if you have never had close relationships, you probably have had too much time to ponder and replay negative thoughts and feelings. The best way I can think of in order to achieve a sense of peace and being accepted is to serve others. This way, you will get a new sense of importance and make new friendships. Start by volunteering in shelters or with children with terminal illnesses or maybe animals in pounds. Go out and try to make conversations with anyone. Old people are fun to talk to; get a hobbie and find people who share your passions. Don’t think about girlfriends or getting laid, just thinks about broadening life perspectives and opening to new experiences and very surely, the girlfriend will come. If…
(more)
#224871717ThankReportMarch 8, 2017 at 9:18:00 AM
Answer edited by
María Valla
I plan to break up with my girlfriend because she dresses too provocatively. I’m not a “controller” in the relationship. It’s not that I don't trust her, but everything is hanging out when we go out and it feels inappropriate. Am I wrong?
It depends on how yo…
However, if she switched after beginning the relationship with you, then maybe something you haven’t considered is going on. If you love her and care for your relationship, you should try to find out the reason for her change and if her style is truly exaggerately inappropriate and might affect her in ways she doesn’t see now because maybe she is in a phase (in case she didn’t dress like this before, maybe it can mean that she is struggling with low self esteem, maybe she is jealous that you look at other women who dress provocatively or maybe she just lost weight and wants to enjoy her effort…)effort…) then you could try to have a talk explaining why her change can be damaging for her and how… Maybe careerwise it would be a bad idea to go with a crop top to a business meeting. But a crop top on a personal day is okay.
Either way, you shou…
… (view more)
#224481388ThankReportMarch 7, 2017 at 5:40:00 AM
Answer added by
María Valla
I plan to break up with my girlfriend because she dresses too provocatively. I’m not a “controller” in the relationship. It’s not that I don't trust her, but everything is hanging out when we go out and it feels inappropriate. Am I wrong?
It depends on how you want to see it. I won’t automatically jump into the conclusion that you are a controlling partner but if you are, then you are doing both a favor. So let’s see, if she has dressed “provocatively” since before your relationship, it is really your bad to start a relationship in the first place if her style bothers you to the point where you now want to break up. However, if she switched after beginning the relationship with you, then maybe something you haven’t considered is going on. If you love her and care for your relationship, you should try to find out the reason for her change and if her style is truly exaggerately inappropriate and might affect her in ways she doesn’t see now because maybe she is in a phase (in case she didn’t dress like this before, maybe it can…
