,user,day,day_slot,location,category,new_loc,new_cat
1458,1197,6,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1459,1197,6,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1460,1197,6,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1461,1197,7,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1462,1197,7,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1463,1197,7,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1464,1197,8,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1465,1197,8,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1466,1197,8,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1467,1197,9,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1468,1197,9,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1469,1197,9,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1470,1197,10,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1471,1197,10,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1472,1197,10,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1473,1197,11,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1474,1197,11,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1475,1197,11,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1476,1197,12,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1477,1197,12,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1478,1197,12,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1479,1197,13,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1480,1197,13,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1481,1197,13,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1482,1197,14,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1483,1197,14,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1484,1197,14,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1485,1197,15,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1486,1197,15,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1487,1197,15,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1488,1197,16,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1489,1197,16,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1490,1197,16,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1491,1197,17,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1492,1197,17,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1493,1197,17,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1494,1197,18,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1495,1197,18,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1496,1197,18,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1497,1197,19,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1498,1197,19,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1499,1197,19,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1500,1197,20,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1501,1197,20,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1502,1197,20,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1503,1197,21,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1504,1197,21,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1505,1197,21,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1506,1197,22,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1507,1197,22,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1508,1197,22,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1509,1197,23,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1510,1197,23,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1511,1197,23,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1512,1197,24,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1513,1197,24,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1514,1197,24,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1515,1197,25,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1516,1197,25,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1517,1197,25,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1518,1197,26,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1519,1197,26,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1520,1197,26,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1521,1197,27,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1522,1197,27,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1523,1197,27,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1524,1197,28,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1525,1197,28,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1526,1197,28,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1527,1197,29,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1528,1197,29,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1529,1197,29,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1530,1197,30,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1531,1197,30,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1532,1197,30,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1533,1197,31,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1534,1197,31,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1535,1197,31,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1536,1197,32,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1537,1197,32,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1538,1197,32,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1539,1197,33,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1540,1197,33,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1541,1197,33,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1542,1197,34,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1543,1197,34,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1544,1197,34,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1545,1197,35,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1546,1197,35,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1547,1197,35,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1548,1197,36,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1549,1197,36,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1550,1197,36,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1551,1197,37,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1552,1197,37,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1553,1197,37,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1554,1197,38,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1555,1197,38,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1556,1197,38,evening_or_night,"{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}","{38.328185413268535,-122.33689906289422,Napa,CA,United States}","{Outdoors & Recreation,}"
1557,1197,39,morning,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{},"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
1558,1197,39,afternoon,,,"{38.30814599990845,-122.30626881122589,San Francisco,CA,United States}",{}
